Source,Nom,Adresse,Code Postal,Ville,code_insee,Catégorie,Label et appellation,Région,N_Département,Domaine,latitude,longitude
Médiathèque de l'architecture et du patrimoine,Eglise,,10400.0,Saint-Nicolas-la-Chapelle,10355,Monument,Monument historique,Grand Est,10,Patrimoine,48.523954,3.475863
Médiathèque de l'architecture et du patrimoine,Eglise Saint-Ferréol,,10400.0,La Saulsotte,10367,Monument,Monument historique,Grand Est,10,Patrimoine,48.549696,3.50993
Médiathèque de l'architecture et du patrimoine,Pont D'une Arche Dit Henri Iv,,10200.0,Soulaines-Dhuys,10372,Monument,Monument historique,Grand Est,10,Patrimoine,48.38415,4.702537
Médiathèque de l'architecture et du patrimoine,Hôtel de Vauluisant,,10000.0,Troyes,10387,Monument,Monument historique,Grand Est,10,Patrimoine,48.292861,4.075149
Médiathèque de l'architecture et du patrimoine,"Chambre de Commerce, Ancien Hôtel Camusat",audiffred (place) 10,10000.0,Troyes,10387,Monument,Monument historique,Grand Est,10,Patrimoine,48.295698,4.071743
Médiathèque de l'architecture et du patrimoine,Eglise Saint-Rémy,,10000.0,Troyes,10387,Monument,Monument historique,Grand Est,10,Patrimoine,48.292861,4.075149
Médiathèque de l'architecture et du patrimoine,Maison,molé (rue) 8,10000.0,Troyes,10387,Monument,Monument historique,Grand Est,10,Patrimoine,48.29682,4.073612
Médiathèque de l'architecture et du patrimoine,Maison du Boulanger,champeaux (rue),10000.0,Troyes,10387,Monument,Monument historique,Grand Est,10,Patrimoine,48.297347,4.072737
Médiathèque de l'architecture et du patrimoine,Eglise,,10210.0,Vallières,10394,Monument,Monument historique,Grand Est,10,Patrimoine,47.99321,4.059546
Médiathèque de l'architecture et du patrimoine,Château,,10210.0,Vanlay,10395,Monument,Monument historique,Grand Est,10,Patrimoine,48.025347,4.019608
Médiathèque de l'architecture et du patrimoine,Chapelle Saint-Aventin,dans le cimetière,10390.0,Verrières,10406,Monument,Monument historique,Grand Est,10,Patrimoine,48.2218282900009,4.16625017410762
Médiathèque de l'architecture et du patrimoine,Eglise,,10390.0,Verrières,10406,Monument,Monument historique,Grand Est,10,Patrimoine,48.232902,4.152339
Médiathèque de l'architecture et du patrimoine,Eglise,,10500.0,La Ville-aux-Bois,10411,Monument,Monument historique,Grand Est,10,Patrimoine,48.404343,4.683487
Médiathèque de l'architecture et du patrimoine,"Calvaire Dit ""la Croix Blanche""",a l'intersection des c.d. 25 et 25bis,10800.0,Villemereuil,10416,Monument,Monument historique,Grand Est,10,Patrimoine,48.1959298488421,4.07612443069263
Médiathèque de l'architecture et du patrimoine,Château,,10800.0,Villemereuil,10416,Monument,Monument historique,Grand Est,10,Patrimoine,48.20181,4.087714
Médiathèque de l'architecture et du patrimoine,Eglise Saint-Pierre Saint-Paul,,10370.0,Villenauxe-la-Grande,10420,Monument,Monument historique,Grand Est,10,Patrimoine,48.596651,3.559929
Médiathèque de l'architecture et du patrimoine,Eglise,,10400.0,La Villeneuve-au-Châtelot,10421,Monument,Monument historique,Grand Est,10,Patrimoine,48.549762,3.609505
Médiathèque de l'architecture et du patrimoine,Eglise,,10700.0,Villiers-Herbisse,10430,Monument,Monument historique,Grand Est,10,Patrimoine,48.641169,4.140955
Médiathèque de l'architecture et du patrimoine,Eglise de La Nativité de La Vierge,,10800.0,Villy-le-Maréchal,10435,Monument,Monument historique,Grand Est,10,Patrimoine,48.185928,4.078514
Médiathèque de l'architecture et du patrimoine,Château,,11320.0,Airoux,11002,Monument,Monument historique,Occitanie,11,Patrimoine,43.366954,1.873755
Médiathèque de l'architecture et du patrimoine,Maison Maury-Rigaud,grande-place,11580.0,Alet-les-Bains,11008,Monument,Monument historique,Occitanie,11,Patrimoine,42.996839,2.256453
Médiathèque de l'architecture et du patrimoine,Eglise Paroissiale Saint-André,,11580.0,Alet-les-Bains,11008,Monument,Monument historique,Occitanie,11,Patrimoine,42.994984,2.265756
Médiathèque de l'architecture et du patrimoine,Ancienne Abbaye Notre-Dame,,11580.0,Alet-les-Bains,11008,Monument,Monument historique,Occitanie,11,Patrimoine,42.994984,2.265756
Médiathèque de l'architecture et du patrimoine,Porte de Cadène,,11580.0,Alet-les-Bains,11008,Monument,Monument historique,Occitanie,11,Patrimoine,42.994984,2.265756
Médiathèque de l'architecture et du patrimoine,Restes de L'ancienne Cathédrale Notre-Dame,,11580.0,Alet-les-Bains,11008,Monument,Monument historique,Occitanie,11,Patrimoine,42.994984,2.265756
Médiathèque de l'architecture et du patrimoine,Croix En Fer Forgé,,11190.0,Arques,11015,Monument,Monument historique,Occitanie,11,Patrimoine,42.954643,2.381998
Médiathèque de l'architecture et du patrimoine,Eglise Saint-Julien Et Sainte-Basilisse,,11800.0,Barbaira,11027,Monument,Monument historique,Occitanie,11,Patrimoine,43.18129,2.509719
Médiathèque de l'architecture et du patrimoine,Grotte Préhistorique de La Cauna,,11340.0,Belvis,11036,Monument,Monument historique,Occitanie,11,Patrimoine,42.859894,2.075228
Médiathèque de l'architecture et du patrimoine,Cimetière,,11300.0,Bourigeole,11046,Monument,Monument historique,Occitanie,11,Patrimoine,42.987662,2.122042
Médiathèque de l'architecture et du patrimoine,Ruines du Château,,11190.0,Bugarach,11055,Monument,Monument historique,Occitanie,11,Patrimoine,42.875462,2.351341
Médiathèque de l'architecture et du patrimoine,Chapelle du Cimetière,dans le cimetière,11700.0,Capendu,11068,Monument,Monument historique,Occitanie,11,Patrimoine,43.1814672078159,2.56508750806585
Médiathèque de l'architecture et du patrimoine,Maison,pinel (rue) 5,11000.0,Carcassonne,11069,Monument,Monument historique,Occitanie,11,Patrimoine,43.212951,2.352808
Médiathèque de l'architecture et du patrimoine,Fontaine Saint-Michel,,11000.0,Carcassonne,11069,Monument,Monument historique,Occitanie,11,Patrimoine,43.206303,2.344538
Médiathèque de l'architecture et du patrimoine,Maison Alaux,victor-hugo (rue) 14,11000.0,Carcassonne,11069,Monument,Monument historique,Occitanie,11,Patrimoine,43.213446,2.35057
Médiathèque de l'architecture et du patrimoine,Hôtel de La Cité,saint-nazaire (place),11000.0,Carcassonne,11069,Monument,Monument historique,Occitanie,11,Patrimoine,43.213423,2.362945
Médiathèque de l'architecture et du patrimoine,Ancien Hôtel de Murat,camille-pelletan (boulevard),11000.0,Carcassonne,11069,Monument,Monument historique,Occitanie,11,Patrimoine,43.211513,2.356576
Médiathèque de l'architecture et du patrimoine,Fontaine Monumentale,carnot (place),11000.0,Carcassonne,11069,Monument,Monument historique,Occitanie,11,Patrimoine,43.213203,2.351746
Médiathèque de l'architecture et du patrimoine,Evêché,mairie (rue de la),11000.0,Carcassonne,11069,Monument,Monument historique,Occitanie,11,Patrimoine,43.209292,2.355171
Médiathèque de l'architecture et du patrimoine,Pont-Vieux,,11000.0,Carcassonne,11069,Monument,Monument historique,Occitanie,11,Patrimoine,43.206303,2.344538
Médiathèque de l'architecture et du patrimoine,Maison Dite de Montmorency,trivalle (rue) 125,11000.0,Carcassonne,11069,Monument,Monument historique,Occitanie,11,Patrimoine,43.208583,2.367306
Médiathèque de l'architecture et du patrimoine,Moulin À Vent de Caunes,,11320.0,Les Cassés,11074,Monument,Monument historique,Occitanie,11,Patrimoine,43.426732,1.869525
Médiathèque de l'architecture et du patrimoine,Jardin Bauzé,saint-roch (quartier),11400.0,Castelnaudary,11076,Monument,Monument historique,Occitanie,11,Patrimoine,43.309162,1.968246
Médiathèque de l'architecture et du patrimoine,Hôpital,,11400.0,Castelnaudary,11076,Monument,Monument historique,Occitanie,11,Patrimoine,43.317854,1.957738
Médiathèque de l'architecture et du patrimoine,Maison Sibra Et dunyach,gambetta (place) 20,11400.0,Castelnaudary,11076,Monument,Monument historique,Occitanie,11,Patrimoine,43.318967,1.954308
Médiathèque de l'architecture et du patrimoine,Château,,11230.0,Val de Lambronne,11080,Monument,Monument historique,Occitanie,11,Patrimoine,43.088985,1.998169
Médiathèque de l'architecture et du patrimoine,Grande Fontaine,aiguebelle (place d'),11160.0,Caunes-Minervois,11081,Monument,Monument historique,Occitanie,11,Patrimoine,43.327202,2.526347
Médiathèque de l'architecture et du patrimoine,Église Notre-Dame du Cros,,11160.0,Caunes-Minervois,11081,Monument,Monument historique,Occitanie,11,Patrimoine,43.338654,2.522329
Médiathèque de l'architecture et du patrimoine,Ancien Château,,11250.0,Clermont-sur-Lauquet,11094,Monument,Monument historique,Occitanie,11,Patrimoine,43.047337,2.419943
Médiathèque de l'architecture et du patrimoine,Château,,11250.0,Couffoulens,11102,Monument,Monument historique,Occitanie,11,Patrimoine,43.151955,2.304852
Médiathèque de l'architecture et du patrimoine,Eglise Paroissiale Notre-Dame de La Rominguère,,11110.0,Coursan,11106,Monument,Monument historique,Occitanie,11,Patrimoine,43.242137,3.058387
Médiathèque de l'architecture et du patrimoine,Croix de Cimetière,,11300.0,La Digne-d'Aval,11120,Monument,Monument historique,Occitanie,11,Patrimoine,43.046229,2.178945
Médiathèque de l'architecture et du patrimoine,Eglise Saint-Félix-de-Castelmaure,,11360.0,Embres-et-Castelmaure,11125,Monument,Monument historique,Occitanie,11,Patrimoine,42.932285,2.813704
Médiathèque de l'architecture et du patrimoine,Eglise de L'invention-Saint-Etienne,,11140.0,Escouloubre,11127,Monument,Monument historique,Occitanie,11,Patrimoine,42.73087,2.113499
Médiathèque de l'architecture et du patrimoine,Tour Carrée Et Restes de Fortifications Adjacentes,,11260.0,Val-du-Faby,11131,Monument,Monument historique,Occitanie,11,Patrimoine,42.938079,2.192332
Médiathèque de l'architecture et du patrimoine,Canal du Midi : Hameau du Somail (Également Sur Commune de Saint-Nazaire-D'aude),,11120.0,Ginestas,11164,Monument,Monument historique,Occitanie,11,Patrimoine,43.281344,2.884394
Médiathèque de l'architecture et du patrimoine,Eglise Saint-Cyr Et Sainte-Julitte,,11250.0,Greffeil,11169,Monument,Monument historique,Occitanie,11,Patrimoine,43.064124,2.390933
Médiathèque de l'architecture et du patrimoine,Maison Maynard,,11220.0,Lagrasse,11185,Monument,Monument historique,Occitanie,11,Patrimoine,43.093884,2.590859
Médiathèque de l'architecture et du patrimoine,Pont Faisant Communiquer Le Village de Lagrasse Et Le Quartier de L'abbaye,,11220.0,Lagrasse,11185,Monument,Monument historique,Occitanie,11,Patrimoine,43.093884,2.590859
Médiathèque de l'architecture et du patrimoine,Pont de L'alsou,,11220.0,Lagrasse,11185,Monument,Monument historique,Occitanie,11,Patrimoine,43.093884,2.590859
